ticker,exchange
CIIGU,NASDAQ
CIL,NASDAQ
CIM-P-A,NYSE
CIM-P-B,NYSE
CIM-P-C,NYSE
CIM-P-D,NYSE
CIO-P-A,NYSE
CISSV,NASDAQ
CITE,NASDAQ
CITEU,NASDAQ
CITEW,NASDAQ
CLBR-U,NYSE
CLBR-WS,NYSE
CLDL,NYSE ARCA
CLDT-P-A,NYSE
CLINW,NASDAQ
CLIP,NYSE ARCA
CLIX,NYSE ARCA
CLOA,NASDAQ
CLOB,NYSE ARCA
CLOD,NASDAQ
CLOI,NYSE ARCA
CLOU,NASDAQ
CLOX,NYSE ARCA
CLOZ,NYSE ARCA
CLSA,NASDAQ
CLSC,NASDAQ
CLSE,BATS
CLSM,NASDAQ
CLVS,NASDAQ
CLXT,NASDAQ
CMBS,NYSE ARCA
CMCI,BATS
CMDB-W,NYSE
CMDT,NYSE ARCA
CMDY,NYSE ARCA
CMF,NYSE ARCA
CMPOV,NASDAQ
CMRE-P-B,NYSE
CMRE-P-C,NYSE
CMRE-P-D,NYSE
CMRE-W,NYSE
CMRX,NASDAQ
CMS-P-B,NYSE
CMS-P-C,NYSE
CNAV,BATS
CNBS,NYSE ARCA
CNCR,NASDAQ
CNEQ,NYSE ARCA
CNFRL,NASDAQ
CNO-P-A,NYSE
CNRG,NYSE ARCA
CNXT,NYSE ARCA
CNYA,BATS
COAL,NYSE ARCA
CODI-P-A,NYSE
CODI-P-B,NYSE
CODI-P-C,NYSE
COF-P-I,NYSE
COF-P-J,NYSE
COF-P-K,NYSE
COF-P-L,NYSE
COF-P-N,NYSE
COIG,NASDAQ
COIW,BATS
COLAR,NASDAQ
COM,NYSE ARCA
COMB,NYSE ARCA
COMT,NASDAQ
CON-W,NYSE
CONI,NASDAQ
CONL,NASDAQ
CONY,NYSE ARCA
COPA,BATS
COPJ,NASDAQ
COPL-U,NYSE
COPP,NASDAQ
COPX,NYSE ARCA
CORN,NYSE ARCA
CORO,NASDAQ
CORP,NYSE ARCA
COWG,NASDAQ
COWNL,NASDAQ
COWS,NASDAQ
COWZ,BATS
CPAA,NASDAQ
CPAAU,NASDAQ
CPAAW,NASDAQ
CPARU,NASDAQ
CPER,NYSE ARCA
CPII,NYSE ARCA
CPLB,NYSE ARCA
CPLP,NASDAQ
CPLS,NASDAQ
CPNJ,NYSE ARCA
CPNQ,NYSE ARCA
CPNS,NYSE ARCA
CPRA,NYSE ARCA
CPRJ,NYSE ARCA
CPRO,NYSE ARCA
CPSA,NYSE ARCA
CPSD,NYSE ARCA
CPSJ,NYSE ARCA
CPSL,BATS
CPSM,NYSE ARCA
CPSO,NYSE ARCA
CPSP,NYSE ARCA
CPSR,NYSE
CPST,NYSE ARCA
CPSY,NYSE ARCA
CPTK,NYSE
CPTK-U,NYSE
CPXR,NYSE ARCA
CQQQ,NYSE ARCA
CR-W,NYSE
CRAK,NYSE ARCA
CRBN,NYSE ARCA
CRD-A,NYSE
CRD-B,NYSE
CRDT,NYSE ARCA
CRED,NYSE ARCA
CRHC-U,NYSE
CRMG,NASDAQ
CRPT,NYSE ARCA
CRSH,NYSE ARCA
CRWL,NASDAQ
CSB,NASDAQ
CSD,NYSE ARCA
CSHI,NYSE ARCA
CSHP,NYSE ARCA
CSLMF,NASDAQ
CSM,BATS
CSMD,NYSE ARCA
CSNR,NASDAQ
CSPF,NYSE ARCA
CSRE,NASDAQ
CSTA,NYSE
CSTA-U,NYSE
CSTA-WS,NYSE
CSTK,BATS
CTA,NYSE ARCA
CTA-P-A,NYSE
CTA-P-B,NYSE
CTCXW,NASDAQ
CTEC,NASDAQ
CTEST,NYSE
CTEX,NYSE ARCA
CTO-P-A,NYSE
CTR,NYSE
CTRMV,NASDAQ
CUBI-P-E,NYSE
CUBI-P-F,NYSE
CUBS,NYSE ARCA
CUBT,NYSE MKT
CURB-W,NYSE
CURE,NYSE ARCA
CUT,NYSE ARCA
CVAR,BATS
CVE-WS,NYSE
CVIE,NYSE ARCA
CVII,NASDAQ
CVIIU,NASDAQ
CVIIW,NASDAQ
CVLC,NYSE ARCA
CVMC,NYSE ARCA
CVNY,NYSE ARCA
CVRD,NYSE ARCA
CVRT,NYSE ARCA
CVSB,NYSE ARCA
CVSE,NYSE ARCA
CVY,NYSE ARCA
CWB,NYSE ARCA
CWEB,NYSE ARCA
CWEN-A,NYSE
CWI,NYSE ARCA
CWS,NYSE ARCA
CXSE,NASDAQ
CXT-W,NYSE
CZA,NYSE ARCA
CZAR,NASDAQ
DALI,NASDAQ
DAPP,NASDAQ
DAPR,BATS
DARP,NYSE ARCA
DAT,NYSE ARCA
DAUG,BATS
DAX,NASDAQ
DBA,NYSE ARCA
DBAW,NYSE ARCA
DBB,NYSE ARCA
DBC,NYSE ARCA
DBE,NYSE ARCA
DBEF,NYSE ARCA
DBEH,NYSE ARCA
DBEM,NYSE ARCA
DBEU,NYSE ARCA
DBEZ,NYSE ARCA
DBGI,NASDAQ
DBGIW,NASDAQ
DBJP,NYSE ARCA
DBMF,NYSE ARCA
DBND,NYSE ARCA
DBO,NYSE ARCA
DBP,NYSE ARCA
DBRG-P-H,NYSE
DBRG-P-I,NYSE
DBRG-P-J,NYSE
DBTX,NASDAQ
DC-WS,NYSE MKT
DCAP,NASDAQ
DCF,NYSE
DCMT,NYSE ARCA
DCOR,NYSE ARCA
DCPH,NASDAQ
DCRE,NYSE ARCA
DDEC,BATS
DDF,NYSE
DDIV,NASDAQ
DDLS,BATS
DDM,NYSE ARCA
DDWM,BATS
DECAU,NASDAQ
DECO,NASDAQ
DECP,BATS
DECT,NYSE ARCA
DECW,NYSE ARCA
DECZ,BATS
DEED,NYSE ARCA
DEEF,NYSE ARCA
DEEP,NYSE ARCA
DEFI,NYSE ARCA
DEFR,BATS
DEHP,NYSE ARCA
DEM,NYSE ARCA
DEMZ,NASDAQ
DES,NYSE ARCA
DESK,NYSE ARCA
DESP,NYSE
DEUS,NYSE ARCA
DEW,NYSE ARCA
DEX,NYSE
DFAC,NYSE ARCA
DFAE,NYSE ARCA
DFAI,NYSE ARCA
DFAR,NYSE ARCA
DFAS,NYSE ARCA
DFAT,NYSE ARCA
DFAU,NYSE ARCA
DFAW,NYSE ARCA
DFAX,NYSE ARCA
DFCA,NYSE ARCA
DFCF,NYSE ARCA
DFE,NYSE ARCA
DFEB,BATS
DFEM,NYSE ARCA
DFEN,NYSE ARCA
DFEV,NYSE ARCA
DFFN,NASDAQ
DFGP,NASDAQ
DFGR,NYSE ARCA
DFGX,NASDAQ
DFIC,BATS
DFIP,NYSE ARCA
DFIS,BATS
DFIV,NYSE ARCA
DFJ,NYSE ARCA
DFLV,NYSE ARCA
DFND,BATS
DFNL,BATS
DFNM,NYSE ARCA
DFSB,NYSE ARCA
DFSD,NYSE ARCA
DFSE,NYSE ARCA
DFSI,NYSE ARCA
DFSU,NYSE ARCA
DFSV,NYSE ARCA
DFUS,NYSE ARCA
DFUV,NYSE ARCA
DFVE,NYSE ARCA
DFVX,NYSE ARCA
DGCB,NASDAQ
DGHI,NASDAQ
DGIN,NYSE ARCA
DGNU,NASDAQ
DGRE,NASDAQ
DGRO,NYSE ARCA
DGRS,NASDAQ
DGRW,NASDAQ
DGS,NYSE ARCA
DGT,NYSE ARCA
DHCA,NASDAQ
DHDG,BATS
DHS,NYSE ARCA
DIA,NYSE ARCA
DIAL,NYSE ARCA
DICE,NASDAQ
DIEM,NYSE ARCA
DIG,NYSE ARCA
DIHP,BATS
DIM,NYSE ARCA
DINT,BATS
DIPS,NYSE ARCA
DISO,NYSE ARCA
DISTU,NASDAQ
DISV,BATS
DIV,NYSE ARCA
DIVB,BATS
DIVD,NASDAQ
DIVG,NYSE ARCA
DIVI,NYSE ARCA
DIVL,NYSE ARCA
DIVO,NYSE ARCA
DIVP,NYSE ARCA
DIVS,NYSE ARCA
DIVY,NYSE ARCA
DIVZ,NYSE ARCA
DJAN,BATS
DJD,NYSE ARCA
DJIA,NYSE ARCA
DJUL,BATS
DJUN,BATS
DLCAU,NASDAQ
DLLL,NASDAQ
DLN,NYSE ARCA
DLNG-P-A,NYSE
DLNG-P-B,NYSE
DLR-P-J,NYSE
DLR-P-K,NYSE
DLR-P-L,NYSE
DLS,NYSE ARCA
DM,NYSE
DMAR,BATS
DMAT,NASDAQ
DMAY,BATS
DMBS,NYSE ARCA
DMCY,NYSE ARCA
DMX,NASDAQ
DMXF,NASDAQ
DMYY-U,NYSE MKT
DMYY-WS,NYSE MKT
DNAB,NASDAQ
DNAD,NASDAQ
DNL,NYSE ARCA
DNOV,BATS
DOCT,BATS
DOG,NYSE ARCA
DOGG,BATS
DOL,NYSE ARCA
DON,NYSE ARCA
DPK,NYSE ARCA
DPST,NYSE ARCA
DRAG,BATS
DRAI,NYSE ARCA
DRH-P-A,NYSE
DRIP,NYSE ARCA
DRIV,NASDAQ
DRLL,NYSE ARCA
DRMAW,NASDAQ
DRN,NYSE ARCA
DRSK,BATS
DRUP,NYSE ARCA
DRV,NYSE ARCA
DSAQ-U,NYSE
DSCF,BATS
DSEP,BATS
DSI,NYSE ARCA
DSKE,NASDAQ
DSMC,NYSE
DSPY,NYSE ARCA
DSTL,NYSE ARCA
DSTX,NYSE
DSX-P-B,NYSE
DSX-WS,NYSE
DTAN,NYSE ARCA
DTCR,NASDAQ
DTD,NYSE ARCA
DTEC,NYSE ARCA
DTH,NYSE ARCA
DTRE,NYSE ARCA
DTSQR,NASDAQ
DUBS,BATS
DUDE,BATS
DUET,NASDAQ
DUETU,NASDAQ
DUETW,NASDAQ
DUG,NYSE ARCA
DUHP,NYSE ARCA
DUK-P-A,NYSE
DUKH,NASDAQ
DUKQ,NYSE ARCA
DUKX,NASDAQ
DUKZ,NYSE ARCA
DULL,NYSE ARCA
DURA,BATS
DUSA,BATS
DUSB,NYSE ARCA
DUSL,NYSE ARCA
DUST,NYSE ARCA
DVAL,NASDAQ
DVDN,NYSE ARCA
DVLU,NASDAQ
DVND,NYSE ARCA
DVOL,NASDAQ
DVQQ,NASDAQ
DVSP,NASDAQ
DVY,NASDAQ
DVYA,NYSE ARCA
DVYE,NYSE ARCA
DWAS,NASDAQ
DWAT,NASDAQ
DWAW,NASDAQ
DWCR,BATS
DWLD,BATS
DWM,NYSE ARCA
DWMF,NYSE ARCA
DWSH,NASDAQ
DWUS,NASDAQ
DWX,NYSE ARCA
DX-P-C,NYSE
DXD,NYSE ARCA
DXIV,NYSE ARCA
DXJ,NYSE ARCA
DXJS,NASDAQ
DXUV,NYSE ARCA
DYCQR,NASDAQ
DYFI,NASDAQ
DYLD,NYSE ARCA
DYLG,NYSE ARCA
DYNF,NYSE ARCA
DYNI,NASDAQ
DYTA,NASDAQ
EAFG,NYSE ARCA
EAGG,NYSE ARCA
EAGL,NYSE ARCA
EALT,BATS
EAOA,BATS
EAOK,BATS
EAOM,BATS
EAOR,BATS
EAPR,NYSE ARCA
EASG,NYSE ARCA
EATZ,NYSE ARCA
EBIT,NYSE ARCA
EBIZ,NASDAQ
EBND,NYSE ARCA
EBR-B,NYSE
EBUF,NYSE ARCA
ECC-P-D,NYSE
ECF-P-A,NYSE MKT
ECG-W,NYSE
ECH,BATS
ECLN,NYSE ARCA
ECML,NYSE ARCA
ECNS,NYSE ARCA
ECON,NYSE ARCA
ECOW,NASDAQ
EDC,NYSE ARCA
EDEN,BATS
EDGF,NYSE ARCA
EDGH,NYSE ARCA
EDGI,NYSE ARCA
EDGU,NYSE ARCA
EDI,NYSE
EDIV,NYSE ARCA
EDOG,NYSE ARCA
EDOW,NYSE ARCA
EDUT,NASDAQ
EDV,NYSE ARCA
EDZ,NYSE ARCA
EELV,NYSE ARCA
EEM,NYSE ARCA
EEMA,NASDAQ
EEMO,NYSE ARCA
EEMS,NYSE ARCA
EEMV,BATS
EEMX,NYSE ARCA
EES,NYSE ARCA
EET,NYSE ARCA
EETH,NYSE ARCA
EEV,NYSE ARCA
EFA,NYSE ARCA
EFAA,NYSE ARCA
EFAD,BATS
EFAS,NASDAQ
EFAV,BATS
EFAX,NYSE ARCA
EFC-P-A,NYSE
EFC-P-B,NYSE
EFC-P-C,NYSE
EFC-P-D,NYSE
EFFE,NYSE ARCA
EFG,BATS
EFIV,NYSE ARCA
EFNL,BATS
EFO,NYSE ARCA
EFRA,NASDAQ
EFTR,NASDAQ
EFU,NYSE ARCA
EFUT,BATS
EFV,BATS
EFZ,NYSE ARCA
EGF,NYSE
EGGQ,NASDAQ
EGIS,BATS
EGLE,NYSE
EGUS,BATS
EHI-R,NYSE
EHI-R-W,NYSE
EHLDV,NASDAQ
EHLS,NASDAQ
EIDO,NYSE ARCA
EINC,NYSE ARCA
EIPI,NYSE ARCA
EIPX,NYSE ARCA
EIRL,NYSE ARCA
EIS,NYSE ARCA
EJAN,NYSE ARCA
EJUL,NYSE ARCA
EKG,NASDAQ
ELCV,NYSE ARCA
ELD,NYSE ARCA
ELFY,NASDAQ
ELIL,NASDAQ
ELIS,NASDAQ
ELM,NYSE ARCA
ELON,NASDAQ
ELQD,NYSE ARCA
EMB,NASDAQ
EMBD,NYSE ARCA
EMBK,NASDAQ
EMBKW,NASDAQ
EMC,NYSE ARCA
EMCA,BATS
EMCB,NASDAQ
EMCGW,NASDAQ
EMCH,BATS
EMCR,NYSE ARCA
EMDM,NYSE ARCA
EMDV,BATS
EMEQ,NASDAQ
EMGC,BATS
EMGF,BATS
EMHC,NYSE ARCA
EMHY,BATS
EMIF,NASDAQ
EMLC,NYSE ARCA
EMLP,NYSE ARCA
EMM,NYSE ARCA
EMMF,NYSE ARCA
EMNT,NYSE ARCA
EMOT,NYSE ARCA
EMPW,BATS
EMQQ,NYSE ARCA
EMSF,NYSE ARCA
EMTL,BATS
EMTY,NYSE ARCA
EMXC,NASDAQ
EMXF,NASDAQ
EMZA,BATS
ENCP,NASDAQ
ENFR,NYSE ARCA
ENOR,BATS
ENTR,NASDAQ
ENTXW,NASDAQ
ENZL,NASDAQ
EOCT,NYSE ARCA
EOCW,NYSE
EONRWS,NYSE MKT
EP-P-C,NYSE
EPHE,NYSE ARCA
EPI,NYSE ARCA
EPOL,NYSE ARCA
EPP,NYSE ARCA
EPR-P-C,NYSE
EPR-P-E,NYSE
EPR-P-G,NYSE
EPRF,BATS
EPS,NYSE ARCA
EPU,NYSE ARCA
EPV,NYSE ARCA
EQAL,NYSE ARCA
EQH-P-A,NYSE
EQH-P-C,NYSE
EQIN,NYSE ARCA
EQL,NYSE ARCA
EQLS,NYSE ARCA
EQLT,BATS
EQRR,NASDAQ
EQTY,NYSE ARCA
EQV-U,NYSE
EQV-WS,NYSE
EQWL,NYSE ARCA
ERET,NASDAQ
ERNZ,NASDAQ
ERTH,NYSE ARCA
ERX,NYSE ARCA
ERY,NYSE ARCA
ESEAV,NASDAQ
ESG,BATS
ESGD,NASDAQ
ESGE,NASDAQ
ESGG,BATS
ESGU,NASDAQ
ESGV,BATS
ESGX,BATS
ESIX,NYSE ARCA
ESML,BATS
ESMV,NASDAQ
ESN,NASDAQ
ESPO,NASDAQ
ET-P-I,NYSE
ETEC,NASDAQ
ETH,NYSE ARCA
ETHA,NASDAQ
ETHD,NYSE ARCA
ETHO,NYSE ARCA
ETHT,NYSE ARCA
ETHU,BATS
ETHV,BATS
ETHW,NYSE ARCA
ETI-P,NYSE
ETQ,BATS
ETU,BATS
EUAD,BATS
EUDG,NYSE ARCA
EUDV,BATS
EUFN,NASDAQ
EUM,NYSE ARCA
EUO,NYSE ARCA
EURKR,NASDAQ
EURL,NYSE ARCA
EUSA,NYSE ARCA
EUSB,NYSE ARCA
EUSC,NYSE ARCA
EVAV,NYSE ARCA
EVEX-WS,NYSE
EVHY,NYSE ARCA
EVIM,NYSE ARCA
EVIX,BATS
EVLN,NYSE ARCA
EVLU,BATS
EVMT,NASDAQ
EVNT,NYSE ARCA
EVSB,NYSE ARCA
EVSD,NASDAQ
EVSM,NYSE ARCA
EVTL-WS,NYSE
EVTR,NASDAQ
EVUS,BATS
EVX,NYSE ARCA
EVYM,NASDAQ
EWA,NYSE ARCA
EWC,NYSE ARCA
EWD,NYSE ARCA
EWEB,NASDAQ
EWG,NYSE ARCA
EWGS,BATS
EWH,NYSE ARCA
EWI,NYSE ARCA
EWJ,NYSE ARCA
EWJV,NASDAQ
EWK,NYSE ARCA
EWL,NYSE ARCA
EWM,NYSE ARCA
EWN,NYSE ARCA
EWO,NYSE ARCA
EWP,NYSE ARCA
EWQ,NYSE ARCA
EWS,NYSE ARCA
EWT,NYSE ARCA
EWU,NYSE ARCA
EWUS,BATS
EWV,NYSE ARCA
EWW,NYSE ARCA
EWX,NYSE ARCA
EWY,NYSE ARCA
EWZ,NYSE ARCA
EWZS,NASDAQ
EXEEW,NASDAQ
EXEEZ,NASDAQ
EXI,NYSE ARCA
EXTO-W,NYSE
EYEG,NASDAQ
EYLD,BATS
EZA,NYSE ARCA
EZBC,BATS
EZET,BATS
EZJ,NYSE ARCA
EZM,NYSE ARCA
EZPZ,BATS
EZU,BATS
F-P-B,NYSE
F-P-C,NYSE
F-P-D,NYSE
FAAR,NASDAQ
FAB,NASDAQ
FAD,NASDAQ
FALN,NASDAQ
FAM,NYSE
FAN,NYSE ARCA
FAPR,BATS
FAS,NYSE ARCA
FATAV,NASDAQ
FATBV,NASDAQ
FAUG,BATS
FAZ,NYSE ARCA
FBCG,BATS
FBCV,BATS
FBL,NASDAQ
FBND,NYSE ARCA
FBOT,NASDAQ
FBRT-P-E,NYSE
FBT,NYSE ARCA
FBTC,BATS
FBUF,BATS
FBY,NYSE ARCA
FBYDW,NASDAQ
FBZ,NASDAQ
FCA,NASDAQ
FCAL,NASDAQ
FCEF,NASDAQ
FCFY,NYSE ARCA
FCG,NYSE ARCA
FCLD,BATS
FCOM,NYSE ARCA
FCOR,NYSE ARCA
FCPI,BATS
FCSH,NYSE ARCA
FCTE,NASDAQ
FCTR,BATS
FCUS,NYSE ARCA
FCVT,NASDAQ
FDAT,NYSE ARCA
FDCE,BATS
FDCF,NASDAQ
FDD,NYSE ARCA
FDEC,BATS
FDEM,BATS
FDEU,NYSE
FDEV,BATS
FDFF,NASDAQ
FDG,NYSE ARCA
FDGR,BATS
FDHT,BATS
FDHY,NYSE ARCA
FDIF,NASDAQ
FDIG,NASDAQ
FDIS,NYSE ARCA
FDIV,NASDAQ
FDL,NYSE ARCA
FDLO,NYSE ARCA
FDLS,NYSE ARCA
FDM,NYSE ARCA
FDMO,NYSE ARCA
FDN,NYSE ARCA
FDND,BATS
FDNI,NASDAQ
FDRR,NYSE ARCA
FDRV,BATS
FDT,NASDAQ
FDTB,BATS
FDTS,NASDAQ
FDTX,NASDAQ
FDV,NYSE ARCA
FDVL,BATS
FDVV,NYSE ARCA
FDWM,NYSE ARCA
FEAT,NASDAQ
FEBP,BATS
FEBT,NYSE ARCA
FEBU,BATS
FEBW,NYSE ARCA
FEBZ,BATS
FEDM,NYSE ARCA
FEI,NYSE
FEIG,NYSE ARCA
FEM,NASDAQ
FEMB,NASDAQ
FEMS,NASDAQ
FEN,NYSE MKT
FENY,NYSE ARCA
FEO,NYSE
FEP,NASDAQ
FEPI,NASDAQ
FETH,BATS
FEUS,NYSE ARCA
FEUZ,NASDAQ
FEVR,NYSE ARCA
FEX,NASDAQ
FEZ,NYSE ARCA
FFEB,BATS
FFIU,NYSE ARCA
FFLC,BATS
FFLG,BATS
FFLS,NYSE ARCA
FFLV,BATS
FFND,NYSE ARCA
FFNW,NASDAQ
FFOG,BATS
FFSM,BATS
FFTY,NYSE ARCA
FG-W,NYSE
FGD,NYSE ARCA
FGDL,NYSE ARCA
FGIWW,NASDAQ
FGM,NASDAQ
FHEQ,BATS
FHLC,NYSE ARCA
FHLT,NASDAQ
FHLTU,NASDAQ
FHLTW,NASDAQ
FHN-P-B,NYSE
FHN-P-C,NYSE
FHN-P-E,NYSE
FHN-P-F,NYSE
FHYS,NYSE ARCA
FIAT,NYSE ARCA
FIAX,NYSE ARCA
FIBR,BATS
FICS,NASDAQ
FICV,NASDAQ
FICVU,NASDAQ
FICVW,NASDAQ
FID,NASDAQ
FIDI,NYSE ARCA
FIDU,NYSE ARCA
FIF,NYSE
FIG,NYSE ARCA
FIGB,NYSE ARCA
FIIG,NYSE ARCA
FILL,NYSE ARCA
FINE,NASDAQ
FINX,NASDAQ
FIRI,NYSE ARCA
FIRS,NYSE ARCA
FISR,NYSE ARCA
FITE,NYSE ARCA
FIVA,NYSE ARCA
FIVR,NASDAQ
FIVY,NASDAQ
FIW,NYSE ARCA
FIXD,NASDAQ
FIXP,NYSE ARCA
FJAN,BATS
FJP,NASDAQ
FJUL,BATS
FJUN,BATS
FKU,NASDAQ
FLAC,NASDAQ
FLACW,NASDAQ
FLAG,NYSE ARCA
FLAG-WS,NYSE
FLAO,NYSE ARCA
FLAU,NYSE ARCA
FLAX,NYSE ARCA
FLBL,BATS
FLBR,NYSE ARCA
FLCA,NYSE ARCA
FLCB,NYSE ARCA
FLCC,NYSE ARCA
FLCG,NYSE ARCA
FLCH,NYSE ARCA
FLCO,NYSE ARCA
FLCV,NYSE ARCA
FLDB,NASDAQ
FLDD,NASDAQ
FLDR,BATS
FLDZ,BATS
FLEE,NYSE ARCA
FLEU,NYSE ARCA
FLFR,NYSE ARCA
FLG-P-A,NYSE
FLG-P-U,NYSE
FLGB,NYSE ARCA
FLGR,NYSE ARCA
FLGV,NYSE ARCA
FLHK,NYSE ARCA
FLHY,BATS
FLIA,BATS
FLIN,NYSE ARCA
FLIY,NYSE ARCA
FLJ,NASDAQ
FLJH,NYSE ARCA
FLJJ,NYSE ARCA
FLJP,NYSE ARCA
FLKR,NYSE ARCA
FLLA,NYSE ARCA
FLMB,NYSE ARCA
FLMI,NYSE ARCA
FLMX,NYSE ARCA
FLN,NASDAQ
FLOT,BATS
FLOW,NYSE ARCA
FLQL,BATS
FLQM,BATS
FLQS,BATS
FLRG,NYSE ARCA
FLRN,NYSE ARCA
FLRT,NYSE ARCA
FLSA,NYSE ARCA
FLSP,NYSE ARCA
FLSW,NYSE ARCA
FLTB,NYSE ARCA
FLTR,NYSE ARCA
FLTW,NYSE ARCA
FLUD,NYSE ARCA
FLV,NYSE ARCA
FLXR,NYSE
FLZA,NYSE ARCA
FMAG,BATS
FMAR,BATS
FMAT,NYSE ARCA
FMAY,BATS
FMB,NASDAQ
FMCX,NYSE ARCA
FMED,NASDAQ
FMET,NASDAQ
FMF,NYSE ARCA
FMHI,NASDAQ
FMNY,NYSE ARCA
FMQQ,NYSE ARCA
FNCL,NYSE ARCA
FNDA,NYSE ARCA
FNDB,NYSE ARCA
FNDC,NYSE ARCA
FNDE,NYSE ARCA
FNDF,NYSE ARCA
FNDX,NYSE ARCA
FNGA,NYSE ARCA
FNGB,NASDAQ
FNGG,NYSE ARCA
FNK,NASDAQ
FNOV,BATS
FNX,NASDAQ
FNY,NASDAQ
FOCT,BATS
FORH,NYSE ARCA
FOVL,NYSE ARCA
FOXY,NYSE ARCA
FPA,NASDAQ
FPAG,BATS
FPAS,BATS
FPE,NYSE ARCA
FPEI,NYSE ARCA
FPFD,BATS
FPL,NYSE
FPRO,BATS
FPX,NYSE ARCA
FPXE,NASDAQ
FPXI,NASDAQ
FQAL,NYSE ARCA
FRBN,NASDAQ
FRBNU,NASDAQ
FRBNW,NASDAQ
FRDM,BATS
FREL,NYSE ARCA
FREQ,NASDAQ
FRES,NASDAQ
FREY-WS,NYSE
FRGAP,NASDAQ
FRI,NYSE ARCA
FRLA,NASDAQ
FRLAU,NASDAQ
FRLAW,NASDAQ
FRNW,BATS
FRRSF,NASDAQ
FRT-P-C,NYSE
FRTY,NYSE ARCA
FSBD,NYSE ARCA
FSCC,NYSE ARCA
FSCS,NASDAQ
FSD,NYSE
FSEC,NYSE ARCA
FSEP,BATS
FSGS,NASDAQ
FSIG,NYSE ARCA
FSLD,NYSE ARCA
FSMB,NYSE ARCA
FSMD,NYSE ARCA
FSNB,NYSE
FSNB-U,NYSE
FSST,NYSE ARCA
FSTA,NYSE ARCA
FSYD,NYSE ARCA
FSZ,NASDAQ
FTA,NASDAQ
FTAA,NASDAQ
FTAAW,NASDAQ
FTAG,NASDAQ
FTBD,NYSE ARCA
FTC,NASDAQ
FTCB,NYSE ARCA
FTCE,NYSE ARCA
FTCS,NASDAQ
FTDS,NASDAQ
FTEC,NYSE ARCA
FTGC,NASDAQ
FTGS,NASDAQ
FTHI,NASDAQ
FTIF,NYSE ARCA
FTII,NASDAQ
FTIIU,NASDAQ
FTIIW,NASDAQ
FTLS,NYSE ARCA
FTPA,NASDAQ
FTPAW,NASDAQ
FTQI,NASDAQ
FTRB,NYSE ARCA
FTRI,NASDAQ
FTSD,NYSE ARCA
FTSL,NASDAQ
FTSM,NASDAQ
FTWO,NYSE ARCA
FTXG,NASDAQ
FTXH,NASDAQ
FTXL,NASDAQ
FTXN,NASDAQ
FTXO,NASDAQ
FTXR,NASDAQ
FUMB,NYSE ARCA
FUNL,BATS
FUSI,NYSE ARCA
FUTY,NYSE ARCA
FV,NASDAQ
FVAL,NYSE ARCA
FVC,NASDAQ
FVD,NYSE ARCA
FVNNR,NASDAQ
FWD,NYSE ARCA
FWP,NASDAQ
FXA,NYSE ARCA
FXB,NYSE ARCA
FXC,NYSE ARCA
FXCO,NASDAQ
FXCOR,NASDAQ
FXCOW,NASDAQ
FXD,NYSE ARCA
FXE,NYSE ARCA
FXED,NYSE ARCA
FXF,NYSE ARCA
FXG,NYSE ARCA
FXH,NYSE ARCA
FXI,NYSE ARCA
FXL,NYSE ARCA
FXN,NYSE ARCA
FXO,NYSE ARCA
FXP,NYSE ARCA
FXR,NYSE ARCA
FXU,NYSE ARCA
FXY,NYSE ARCA
FXZ,NYSE ARCA
FYC,NASDAQ
FYEE,BATS
FYLD,BATS
FYT,NASDAQ
FYX,NASDAQ
GAA,BATS
GAB-P-G,NYSE
GAB-P-H,NYSE
GAB-P-K,NYSE
GABF,NYSE ARCA
GAEM,NYSE ARCA
GAL,NYSE ARCA
GAM-P-B,NYSE
GAMR,NYSE ARCA
GAPR,BATS
GARP,BATS
GASL,NYSE ARCA
GAST,NYSE ARCA
GATE,NASDAQ
GATEU,NASDAQ
GATEW,NASDAQ
GAUG,BATS
GB-WS,NYSE
GBBKW,NASDAQ
GBF,NYSE ARCA
GBIL,NYSE ARCA
GBLD,NYSE ARCA
GBNY,NASDAQ
GBRG,NASDAQ
GBTC,NYSE ARCA
GBUG,NYSE ARCA
GBUY,NYSE ARCA
GBXA,BATS
GBXB,BATS
GBXC,BATS
GCAD,NYSE ARCA
GCAL,NYSE ARCA
GCC,NYSE ARCA
GCOR,NYSE ARCA
GCOW,BATS
GCTS-WS,NYSE
GCTSW,NYSE
GDE,BATS
GDEC,BATS
GDIV,NYSE
GDMA,BATS
GDMN,BATS
GDOC,NYSE ARCA
GDST,NASDAQ
GDSTR,NASDAQ
GDSTU,NASDAQ
GDSTW,NASDAQ
GDV-P-H,NYSE
GDV-P-K,NYSE
GDVD,NYSE ARCA
GDX,NYSE ARCA
GDXJ,NYSE ARCA
GDXY,NYSE ARCA
GEF-B,NYSE
GEHCV,NASDAQ
GEM,NYSE ARCA
GEMD,BATS
GENE,NASDAQ
GENM,NYSE ARCA
GENQU,NASDAQ
GENT,NYSE ARCA
GENY,NASDAQ
GER,NYSE
GERM,NYSE ARCA
GET,NASDAQ
GETR-WS,NYSE
GEV-W,NYSE
GFEB,BATS
GFGF,NASDAQ
GGLL,NASDAQ
GGLS,NASDAQ
GGM,NYSE ARCA
GGME,NYSE ARCA
GGN-P-B,NYSE MKT
GGRW,NYSE ARCA
GGT-P-E,NYSE
GGT-P-G,NYSE
GGT-R-W,NYSE
GGUS,NYSE ARCA
GHTA,BATS
